,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,lon,lat,conv_rate,conv_angle,trench_velocity,trench_velocity_angle,arc_length,trench_azimuth_angle,subducting_pid,trench_pid,age,lon_fix,lat_fix,fix_age_polarity,near_distance,conv_angle_polarity
51,51,51,51,51,146.056874213689,22.120495318371923,5.8616901698281545,5.944776698694389,5.774978193449631,108.1999465812658,0.055296470473561,222.2327302188968,901.0,699.0,140.9929962158203,506.383900480461,22.286883119193487,0.0,1960368.7285217633,1.0
52,52,52,52,52,142.32610385897684,35.56318358072416,8.767796606210535,-5.48860928031637,3.479781508144613,-135.6226403556634,0.0488260513677956,306.3893904753965,901.0,601112.0,125.5257568359375,502.7696060583356,35.42959466919,0.0,40030173.59204114,1.0
53,53,53,53,53,142.7349476652179,36.13938439930483,9.037017564562106,5.323001647795589,3.887518505851399,-127.1163543264225,0.056726383353873,297.6542161207401,901.0,601113.0,129.37257385253906,502.9812154982967,36.08714552089773,0.0,40030173.59204114,1.0
54,54,54,54,54,143.2681021873163,36.95119992639017,9.163753286897087,4.020449844280264,3.50646247033281,-133.4703490724481,0.0528996164076575,294.9204889493383,901.0,601114.0,132.18978881835938,503.7771196374577,36.85619298814071,0.0,40030173.59204114,1.0
55,55,55,55,55,143.84039969615918,37.970685407127775,9.855061294427667,23.76263452494955,4.402187523563824,-118.03716056061776,0.0565655260458573,278.6857425418289,901.0,601115.0,130.8939666748047,504.4037302049047,37.936396495462624,0.0,40030173.59204114,1.0
56,56,56,56,56,144.11426106173292,39.39238211799178,9.45046279141356,20.919738510761416,3.5715729061287407,-122.93267874078144,0.0551686610326676,276.43483962344754,901.0,601116.0,129.14964294433594,504.4032457504787,39.3796939891251,0.0,40030173.59204114,1.0
57,57,57,57,57,144.30337350702854,40.66354298148214,9.722377713609266,31.49663644595636,4.928412701936894,-107.26223170930248,0.055451471457972,276.55457490729407,901.0,601118.0,127.6988525390625,504.8918279262716,40.63750490436794,0.0,40030173.59204114,1.0
58,58,58,58,58,143.2,27.95259534506608,3.950736489504674,-18.898957873721624,-4.170053614792748,34.91988043441813,0.0555555553895465,270.0000000000049,901.0,659.0,137.21543884277344,503.4545239283928,27.952536825077026,0.0,1669438.880128405,1.0
59,59,59,59,59,142.54108449481552,29.864258693457085,3.907443230437458,-4.556304087374132,-4.173598135812743,49.22752689932316,0.0543960360865537,255.31947540925864,901.0,659.0,135.40084838867188,502.7920216183712,29.89268869232832,0.0,1016463.4693567719,1.0
60,60,60,60,60,142.11873614868205,31.82320482766925,3.857805386983137,-14.737660354096857,-4.175324801496467,39.13699753788581,0.0557549279598979,265.16196722871183,901.0,659.0,130.93460083007812,502.38245325486287,31.832617881705573,0.0,991762.6996990262,1.0
